Store,Month,Year,Open,Promo,Sales,PromoFrequencyRatio,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,StoreAssortment
652,12,2015,0,0,0,,a,a,20390.0,,,0,,,,aa
652,12,2014,25,10,213855,0.4,a,a,20390.0,,,0,,,,aa
652,12,2013,24,10,207656,0.4166666666666667,a,a,20390.0,,,0,,,,aa
652,11,2015,0,0,0,,a,a,20390.0,,,0,,,,aa
652,11,2014,25,15,179380,0.6,a,a,20390.0,,,0,,,,aa
652,11,2013,26,10,166320,0.38461538461538464,a,a,20390.0,,,0,,,,aa
652,10,2015,0,0,0,,a,a,20390.0,,,0,,,,aa
652,10,2014,25,13,170263,0.52,a,a,20390.0,,,0,,,,aa
652,10,2013,25,10,152745,0.4,a,a,20390.0,,,0,,,,aa
652,9,2015,0,0,0,,a,a,20390.0,,,0,,,,aa
652,9,2014,26,12,170568,0.46153846153846156,a,a,20390.0,,,0,,,,aa
652,9,2013,25,10,147373,0.4,a,a,20390.0,,,0,,,,aa
652,8,2015,0,0,0,,a,a,20390.0,,,0,,,,aa
652,8,2014,26,11,162544,0.4230769230769231,a,a,20390.0,,,0,,,,aa
652,8,2013,27,12,168002,0.4444444444444444,a,a,20390.0,,,0,,,,aa
653,7,2015,27,13,157610,0.48148148148148145,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,7,2014,27,13,154228,0.48148148148148145,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,7,2013,27,13,164463,0.48148148148148145,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,6,2015,25,12,153655,0.48,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,6,2014,23,11,143939,0.4782608695652174,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,6,2013,25,10,134352,0.4,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,5,2015,23,11,138134,0.4782608695652174,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,5,2014,25,12,144239,0.48,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,5,2013,23,13,139501,0.5652173913043478,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,4,2015,24,12,145574,0.5,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,4,2014,24,12,153962,0.5,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,4,2013,25,12,137880,0.48,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,3,2015,26,12,154021,0.46153846153846156,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,3,2014,26,11,147049,0.4230769230769231,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,3,2013,25,15,153011,0.6,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,2,2015,24,10,137214,0.4166666666666667,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,2,2014,24,10,138811,0.4166666666666667,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,2,2013,24,10,132381,0.4166666666666667,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,1,2015,26,15,154970,0.5769230769230769,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,1,2014,26,10,150100,0.38461538461538464,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,1,2013,26,10,138344,0.38461538461538464,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,12,2015,0,0,0,,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,12,2014,25,10,187453,0.4,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,12,2013,24,10,179735,0.4166666666666667,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,11,2015,0,0,0,,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,11,2014,24,15,155701,0.625,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,11,2013,25,10,153604,0.4,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,10,2015,0,0,0,,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,10,2014,26,13,145771,0.5,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,10,2013,26,10,147778,0.38461538461538464,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,9,2015,0,0,0,,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,9,2014,26,12,140579,0.46153846153846156,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,9,2013,25,10,134351,0.4,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,8,2015,0,0,0,,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,8,2014,26,11,143823,0.4230769230769231,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
653,8,2013,27,12,145945,0.4444444444444444,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",dc
654,7,2015,27,13,182670,0.48148148148148145,c,a,6930.0,9.0,2006.0,0,,,,ca
654,7,2014,27,13,175661,0.48148148148148145,c,a,6930.0,9.0,2006.0,0,,,,ca
654,7,2013,27,13,175425,0.48148148148148145,c,a,6930.0,9.0,2006.0,0,,,,ca
654,6,2015,26,12,181178,0.46153846153846156,c,a,6930.0,9.0,2006.0,0,,,,ca
654,6,2014,24,11,161614,0.4583333333333333,c,a,6930.0,9.0,2006.0,0,,,,ca
654,6,2013,25,10,142726,0.4,c,a,6930.0,9.0,2006.0,0,,,,ca
654,5,2015,23,11,153296,0.4782608695652174,c,a,6930.0,9.0,2006.0,0,,,,ca
654,5,2014,25,12,158531,0.48,c,a,6930.0,9.0,2006.0,0,,,,ca
654,5,2013,24,13,150243,0.5416666666666666,c,a,6930.0,9.0,2006.0,0,,,,ca
654,4,2015,24,12,167689,0.5,c,a,6930.0,9.0,2006.0,0,,,,ca
654,4,2014,24,12,164100,0.5,c,a,6930.0,9.0,2006.0,0,,,,ca
654,4,2013,25,12,149341,0.48,c,a,6930.0,9.0,2006.0,0,,,,ca
654,3,2015,26,12,180183,0.46153846153846156,c,a,6930.0,9.0,2006.0,0,,,,ca
654,3,2014,26,11,158781,0.4230769230769231,c,a,6930.0,9.0,2006.0,0,,,,ca
654,3,2013,25,15,159210,0.6,c,a,6930.0,9.0,2006.0,0,,,,ca
654,2,2015,24,10,152197,0.4166666666666667,c,a,6930.0,9.0,2006.0,0,,,,ca
654,2,2014,24,10,147918,0.4166666666666667,c,a,6930.0,9.0,2006.0,0,,,,ca
654,2,2013,24,10,136449,0.4166666666666667,c,a,6930.0,9.0,2006.0,0,,,,ca
654,1,2015,26,15,171480,0.5769230769230769,c,a,6930.0,9.0,2006.0,0,,,,ca
654,1,2014,26,10,162559,0.38461538461538464,c,a,6930.0,9.0,2006.0,0,,,,ca
654,1,2013,26,10,152006,0.38461538461538464,c,a,6930.0,9.0,2006.0,0,,,,ca
654,12,2015,0,0,0,,c,a,6930.0,9.0,2006.0,0,,,,ca
654,12,2014,25,10,199005,0.4,c,a,6930.0,9.0,2006.0,0,,,,ca
654,12,2013,24,10,186649,0.4166666666666667,c,a,6930.0,9.0,2006.0,0,,,,ca
654,11,2015,0,0,0,,c,a,6930.0,9.0,2006.0,0,,,,ca
654,11,2014,24,15,180098,0.625,c,a,6930.0,9.0,2006.0,0,,,,ca
654,11,2013,25,10,166522,0.4,c,a,6930.0,9.0,2006.0,0,,,,ca
654,10,2015,0,0,0,,c,a,6930.0,9.0,2006.0,0,,,,ca
654,10,2014,25,13,160970,0.52,c,a,6930.0,9.0,2006.0,0,,,,ca
654,10,2013,25,10,149346,0.4,c,a,6930.0,9.0,2006.0,0,,,,ca
654,9,2015,0,0,0,,c,a,6930.0,9.0,2006.0,0,,,,ca
654,9,2014,26,12,169137,0.46153846153846156,c,a,6930.0,9.0,2006.0,0,,,,ca
654,9,2013,25,10,149954,0.4,c,a,6930.0,9.0,2006.0,0,,,,ca
654,8,2015,0,0,0,,c,a,6930.0,9.0,2006.0,0,,,,ca
654,8,2014,26,11,151955,0.4230769230769231,c,a,6930.0,9.0,2006.0,0,,,,ca
654,8,2013,27,12,153726,0.4444444444444444,c,a,6930.0,9.0,2006.0,0,,,,ca
655,7,2015,27,13,229524,0.48148148148148145,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,7,2014,27,13,242089,0.48148148148148145,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,7,2013,27,13,190536,0.48148148148148145,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,6,2015,25,12,231845,0.48,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,6,2014,23,11,221319,0.4782608695652174,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,6,2013,25,10,156014,0.4,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,5,2015,23,11,214946,0.4782608695652174,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,5,2014,25,12,230916,0.48,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,5,2013,23,13,161998,0.5652173913043478,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,4,2015,24,12,220489,0.5,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,4,2014,24,12,211387,0.5,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,4,2013,25,12,161292,0.48,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,3,2015,26,12,226545,0.46153846153846156,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,3,2014,26,11,199972,0.4230769230769231,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,3,2013,25,15,179514,0.6,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,2,2015,24,10,195107,0.4166666666666667,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,2,2014,24,10,193687,0.4166666666666667,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,2,2013,24,10,152316,0.4166666666666667,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,1,2015,26,15,224024,0.5769230769230769,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,1,2014,26,10,191357,0.38461538461538464,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,1,2013,26,10,147591,0.38461538461538464,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,12,2015,0,0,0,,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,12,2014,25,10,247637,0.4,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,12,2013,24,10,221708,0.4166666666666667,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,11,2015,0,0,0,,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,11,2014,24,15,214567,0.625,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,11,2013,25,10,192881,0.4,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,10,2015,0,0,0,,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,10,2014,26,13,217568,0.5,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,10,2013,26,10,181076,0.38461538461538464,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,9,2015,0,0,0,,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,9,2014,26,12,225394,0.46153846153846156,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,9,2013,25,10,161525,0.4,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,8,2015,0,0,0,,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,8,2014,26,11,233765,0.4230769230769231,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
655,8,2013,27,12,178114,0.4444444444444444,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",dc
656,7,2015,27,13,87193,0.48148148148148145,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,7,2014,27,13,92210,0.48148148148148145,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,7,2013,27,13,85308,0.48148148148148145,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,6,2015,25,12,87009,0.48,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,6,2014,23,11,79144,0.4782608695652174,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,6,2013,25,10,78572,0.4,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,5,2015,23,11,80934,0.4782608695652174,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,5,2014,25,12,82861,0.48,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,5,2013,23,13,75417,0.5652173913043478,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,4,2015,24,12,81681,0.5,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,4,2014,24,12,83304,0.5,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,4,2013,25,12,78486,0.48,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,3,2015,26,12,90286,0.46153846153846156,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,3,2014,26,11,85356,0.4230769230769231,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,3,2013,25,15,86798,0.6,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,2,2015,24,10,74983,0.4166666666666667,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,2,2014,24,10,74646,0.4166666666666667,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,2,2013,24,10,69052,0.4166666666666667,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,1,2015,26,15,84215,0.5769230769230769,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,1,2014,26,10,78145,0.38461538461538464,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,1,2013,26,10,71946,0.38461538461538464,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,12,2015,0,0,0,,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,12,2014,25,10,93001,0.4,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,12,2013,24,10,85546,0.4166666666666667,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,11,2015,0,0,0,,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,11,2014,25,15,85587,0.6,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,11,2013,26,10,76722,0.38461538461538464,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,10,2015,0,0,0,,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,10,2014,26,13,83271,0.5,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,10,2013,26,10,77014,0.38461538461538464,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,9,2015,0,0,0,,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,9,2014,26,12,86385,0.46153846153846156,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,9,2013,25,10,75084,0.4,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,8,2015,0,0,0,,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,8,2014,26,11,82212,0.4230769230769231,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
656,8,2013,27,12,82127,0.4444444444444444,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",da
657,7,2015,27,13,148068,0.48148148148148145,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,7,2014,27,13,166366,0.48148148148148145,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,7,2013,27,13,151882,0.48148148148148145,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,6,2015,25,12,151903,0.48,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,6,2014,23,11,153962,0.4782608695652174,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,6,2013,25,10,123218,0.4,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,5,2015,23,11,159263,0.4782608695652174,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,5,2014,25,12,157773,0.48,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,5,2013,23,13,126268,0.5652173913043478,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,4,2015,24,12,175190,0.5,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,4,2014,24,12,160432,0.5,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,4,2013,25,12,150890,0.48,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,3,2015,26,12,177958,0.46153846153846156,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,3,2014,25,11,172859,0.44,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,3,2013,25,15,148454,0.6,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,2,2015,23,10,138268,0.43478260869565216,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,2,2014,24,10,137184,0.4166666666666667,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,2,2013,23,10,132034,0.43478260869565216,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,1,2015,26,15,165053,0.5769230769230769,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,1,2014,26,10,135603,0.38461538461538464,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,1,2013,26,10,135434,0.38461538461538464,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,12,2015,0,0,0,,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,12,2014,25,10,196937,0.4,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,12,2013,24,10,171751,0.4166666666666667,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,11,2015,0,0,0,,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,11,2014,24,15,165901,0.625,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,11,2013,25,10,132960,0.4,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,10,2015,0,0,0,,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,10,2014,26,13,156889,0.5,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,10,2013,26,10,130008,0.38461538461538464,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,9,2015,0,0,0,,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,9,2014,26,12,156584,0.46153846153846156,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,9,2013,25,10,121310,0.4,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,8,2015,0,0,0,,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,8,2014,26,11,162159,0.4230769230769231,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
657,8,2013,27,12,135898,0.4444444444444444,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",cc
658,7,2015,27,13,155959,0.48148148148148145,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,7,2014,27,13,156956,0.48148148148148145,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,7,2013,27,13,175390,0.48148148148148145,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,6,2015,25,12,152071,0.48,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,6,2014,23,11,143982,0.4782608695652174,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,6,2013,25,10,140282,0.4,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,5,2015,23,11,131712,0.4782608695652174,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,5,2014,25,12,147582,0.48,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,5,2013,23,13,148296,0.5652173913043478,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,4,2015,24,12,142479,0.5,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,4,2014,24,12,150552,0.5,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,4,2013,25,12,149725,0.48,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,3,2015,26,12,147226,0.46153846153846156,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,3,2014,26,11,150072,0.4230769230769231,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,3,2013,25,15,164980,0.6,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,2,2015,24,10,126862,0.4166666666666667,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,2,2014,24,10,137745,0.4166666666666667,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,2,2013,24,10,141489,0.4166666666666667,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,1,2015,26,15,147400,0.5769230769230769,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,1,2014,26,10,151165,0.38461538461538464,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,1,2013,26,10,156218,0.38461538461538464,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,12,2015,0,0,0,,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,12,2014,25,10,186487,0.4,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,12,2013,24,10,199447,0.4166666666666667,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,11,2015,0,0,0,,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,11,2014,24,15,152041,0.625,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,11,2013,25,10,158799,0.4,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,10,2015,0,0,0,,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,10,2014,26,13,145105,0.5,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,10,2013,26,10,154867,0.38461538461538464,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,9,2015,0,0,0,,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
658,9,2014,26,12,149828,0.46153846153846156,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",dc
