Store,Year,Promo,Sales,Quarter,Customers,Open,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,PromoRatio,YearQuarter
482,2013,35,645961,1,74290,75,c,a,2550.0,10.0,2005.0,0,,,,0.4666666666666667,Y2013Q1
482,2015,35,585856,2,62428,73,c,a,2550.0,10.0,2005.0,0,,,,0.4794520547945205,Y2015Q2
482,2014,35,600119,2,65750,73,c,a,2550.0,10.0,2005.0,0,,,,0.4794520547945205,Y2014Q2
482,2013,35,603871,2,69927,74,c,a,2550.0,10.0,2005.0,0,,,,0.47297297297297297,Y2013Q2
482,2015,13,210214,3,22034,27,c,a,2550.0,10.0,2005.0,0,,,,0.48148148148148145,Y2015Q3
482,2014,36,600014,3,66613,79,c,a,2550.0,10.0,2005.0,0,,,,0.45569620253164556,Y2014Q3
482,2013,35,675073,3,76704,79,c,a,2550.0,10.0,2005.0,0,,,,0.4430379746835443,Y2013Q3
482,2015,0,0,4,0,0,c,a,2550.0,10.0,2005.0,0,,,,,Y2015Q4
482,2014,38,715162,4,75567,76,c,a,2550.0,10.0,2005.0,0,,,,0.5,Y2014Q4
482,2013,30,707740,4,76167,76,c,a,2550.0,10.0,2005.0,0,,,,0.39473684210526316,Y2013Q4
483,2015,37,371392,1,47132,75,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
483,2014,31,354869,1,47752,75,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
483,2013,35,351653,1,47613,75,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
483,2015,35,373300,2,47424,73,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2015Q2
483,2014,35,364287,2,48198,73,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2014Q2
483,2013,35,343417,2,47221,74,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.47297297297297297,Y2013Q2
483,2015,13,127690,3,16413,27,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
483,2014,36,383904,3,50710,79,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
483,2013,35,373761,3,51503,79,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
483,2015,0,0,4,0,0,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,Y2015Q4
483,2014,38,416501,4,51488,75,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.5066666666666667,Y2014Q4
483,2013,30,398997,4,51560,75,a,c,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
484,2015,37,576420,1,54358,76,a,c,14300.0,3.0,2011.0,0,,,,0.4868421052631579,Y2015Q1
484,2014,31,530710,1,53455,76,a,c,14300.0,3.0,2011.0,0,,,,0.40789473684210525,Y2014Q1
484,2013,35,547115,1,53800,75,a,c,14300.0,3.0,2011.0,0,,,,0.4666666666666667,Y2013Q1
484,2015,35,595013,2,55045,73,a,c,14300.0,3.0,2011.0,0,,,,0.4794520547945205,Y2015Q2
484,2014,35,563758,2,54925,73,a,c,14300.0,3.0,2011.0,0,,,,0.4794520547945205,Y2014Q2
484,2013,35,543255,2,53993,74,a,c,14300.0,3.0,2011.0,0,,,,0.47297297297297297,Y2013Q2
484,2015,13,214570,3,19460,27,a,c,14300.0,3.0,2011.0,0,,,,0.48148148148148145,Y2015Q3
484,2014,36,583901,3,56756,79,a,c,14300.0,3.0,2011.0,0,,,,0.45569620253164556,Y2014Q3
484,2013,35,600185,3,57623,79,a,c,14300.0,3.0,2011.0,0,,,,0.4430379746835443,Y2013Q3
484,2015,0,0,4,0,0,a,c,14300.0,3.0,2011.0,0,,,,,Y2015Q4
484,2014,38,657367,4,60801,76,a,c,14300.0,3.0,2011.0,0,,,,0.5,Y2014Q4
484,2013,30,638359,4,59837,76,a,c,14300.0,3.0,2011.0,0,,,,0.39473684210526316,Y2013Q4
485,2015,37,383728,1,32351,75,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
485,2014,31,356948,1,31419,75,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
485,2013,35,312952,1,27618,75,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
485,2015,35,396342,2,33279,72,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
485,2014,35,382973,2,32595,72,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
485,2013,35,316342,2,28125,73,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
485,2015,13,146191,3,12325,27,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
485,2014,0,0,3,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,Y2014Q3
485,2013,35,356072,3,31650,78,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
485,2015,0,0,4,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,Y2015Q4
485,2014,0,0,4,0,0,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,Y2014Q4
485,2013,30,378221,4,32492,75,d,c,3270.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
486,2015,37,332542,1,39194,76,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4868421052631579,Y2015Q1
486,2014,31,319882,1,39005,76,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.40789473684210525,Y2014Q1
486,2013,35,287139,1,37627,75,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
486,2015,35,335130,2,38791,72,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
486,2014,35,325759,2,38829,72,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
486,2013,35,287840,2,37504,73,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
486,2015,13,115051,3,13038,27,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
486,2014,36,325913,3,39683,79,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
486,2013,35,316113,3,39802,79,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
486,2015,0,0,4,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,Y2015Q4
486,2014,38,351355,4,41676,75,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.5066666666666667,Y2014Q4
486,2013,30,327069,4,39949,75,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
487,2015,37,537916,1,51076,76,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4868421052631579,Y2015Q1
487,2014,31,508419,1,50072,76,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.40789473684210525,Y2014Q1
487,2013,35,482199,1,48498,75,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
487,2015,35,543194,2,51025,73,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2015Q2
487,2014,35,514408,2,49950,73,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2014Q2
487,2013,35,474612,2,48360,74,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.47297297297297297,Y2013Q2
487,2015,13,198074,3,18117,27,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
487,2014,36,545631,3,52369,79,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
487,2013,35,510413,3,50786,79,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
487,2015,0,0,4,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,Y2015Q4
487,2014,38,612262,4,56207,76,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.5,Y2014Q4
487,2013,30,560323,4,54131,76,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.39473684210526316,Y2013Q4
488,2015,37,273840,1,28443,76,a,c,2890.0,4.0,2014.0,0,,,,0.4868421052631579,Y2015Q1
488,2014,31,272971,1,29573,76,a,c,2890.0,4.0,2014.0,0,,,,0.40789473684210525,Y2014Q1
488,2013,35,265304,1,28453,75,a,c,2890.0,4.0,2014.0,0,,,,0.4666666666666667,Y2013Q1
488,2015,35,273212,2,28164,73,a,c,2890.0,4.0,2014.0,0,,,,0.4794520547945205,Y2015Q2
488,2014,35,268635,2,28607,73,a,c,2890.0,4.0,2014.0,0,,,,0.4794520547945205,Y2014Q2
488,2013,35,260247,2,28509,74,a,c,2890.0,4.0,2014.0,0,,,,0.47297297297297297,Y2013Q2
488,2015,13,101886,3,10083,27,a,c,2890.0,4.0,2014.0,0,,,,0.48148148148148145,Y2015Q3
488,2014,36,280110,3,29752,79,a,c,2890.0,4.0,2014.0,0,,,,0.45569620253164556,Y2014Q3
488,2013,35,290275,3,30674,79,a,c,2890.0,4.0,2014.0,0,,,,0.4430379746835443,Y2013Q3
488,2015,0,0,4,0,0,a,c,2890.0,4.0,2014.0,0,,,,,Y2015Q4
488,2014,38,298396,4,30521,76,a,c,2890.0,4.0,2014.0,0,,,,0.5,Y2014Q4
488,2013,30,305198,4,31414,76,a,c,2890.0,4.0,2014.0,0,,,,0.39473684210526316,Y2013Q4
489,2015,37,537451,1,46449,75,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
489,2014,31,527936,1,47789,75,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
489,2013,35,507976,1,46709,75,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
489,2015,35,556625,2,47741,73,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2015Q2
489,2014,35,536423,2,48240,73,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2014Q2
489,2013,35,509221,2,47887,74,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.47297297297297297,Y2013Q2
489,2015,13,202124,3,17163,27,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
489,2014,36,560739,3,50731,79,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
489,2013,35,577390,3,52857,79,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
489,2015,0,0,4,0,0,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,Y2015Q4
489,2014,38,599521,4,50583,75,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.5066666666666667,Y2014Q4
489,2013,30,583561,4,50562,75,a,a,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
490,2015,37,629142,1,78565,75,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
490,2014,31,602434,1,79811,75,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
490,2013,35,618585,1,80041,75,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
490,2015,35,628293,2,77931,72,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
490,2014,35,592755,2,76978,72,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
490,2013,35,573931,2,74098,73,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
490,2015,13,218066,3,27955,27,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
490,2014,0,0,3,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q3
490,2013,35,622463,3,82724,78,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
490,2015,0,0,4,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2015Q4
490,2014,0,0,4,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q4
490,2013,30,645662,4,83531,75,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
491,2015,37,530514,1,39584,75,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.49333333333333335,Y2015Q1
491,2014,31,482384,1,38160,75,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.41333333333333333,Y2014Q1
491,2013,35,445344,1,36346,75,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.4666666666666667,Y2013Q1
491,2015,35,530651,2,39811,72,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.4861111111111111,Y2015Q2
491,2014,35,514958,2,40109,72,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.4861111111111111,Y2014Q2
491,2013,35,439885,2,36558,73,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.4794520547945205,Y2013Q2
491,2015,13,191468,3,14401,27,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.48148148148148145,Y2015Q3
491,2014,36,531590,3,42350,79,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.45569620253164556,Y2014Q3
491,2013,35,488267,3,40222,79,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.4430379746835443,Y2013Q3
491,2015,0,0,4,0,0,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,Y2015Q4
491,2014,38,568680,4,42374,75,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.5066666666666667,Y2014Q4
491,2013,30,518260,4,39791,75,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.4,Y2013Q4
492,2015,37,589517,1,82586,75,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
492,2014,31,504907,1,73934,66,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4696969696969697,Y2014Q1
492,2013,35,550919,1,82639,75,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
492,2015,35,600650,2,85588,72,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
492,2014,35,592087,2,87050,72,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
492,2013,35,543999,2,84433,73,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
492,2015,13,213904,3,31219,27,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
492,2014,0,0,3,0,0,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,Y2014Q3
492,2013,35,589902,3,90350,79,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
492,2015,0,0,4,0,0,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,Y2015Q4
492,2014,0,0,4,0,0,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,Y2014Q4
492,2013,30,639618,4,92137,75,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
493,2015,37,698852,1,66563,76,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4868421052631579,Y2015Q1
493,2014,31,609080,1,61254,76,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.40789473684210525,Y2014Q1
493,2013,35,530126,1,53472,75,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
493,2015,35,668694,2,62503,72,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
493,2014,35,631812,2,61618,72,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
493,2013,35,543691,2,55503,73,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
493,2015,13,231209,3,20946,27,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
493,2014,36,657851,3,63056,79,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
493,2013,35,584194,3,58537,79,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
493,2015,0,0,4,0,0,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,Y2015Q4
493,2014,38,700058,4,66147,75,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.5066666666666667,Y2014Q4
493,2013,30,606759,4,60037,75,d,c,1150.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
494,2015,37,705707,1,98715,90,b,a,1260.0,6.0,2011.0,0,,,,0.4111111111111111,Y2015Q1
494,2014,31,659085,1,93970,90,b,a,1260.0,6.0,2011.0,0,,,,0.34444444444444444,Y2014Q1
494,2013,35,671851,1,95713,90,b,a,1260.0,6.0,2011.0,0,,,,0.3888888888888889,Y2013Q1
494,2015,35,709630,2,97005,91,b,a,1260.0,6.0,2011.0,0,,,,0.38461538461538464,Y2015Q2
494,2014,35,706979,2,100770,91,b,a,1260.0,6.0,2011.0,0,,,,0.38461538461538464,Y2014Q2
494,2013,35,681905,2,98433,91,b,a,1260.0,6.0,2011.0,0,,,,0.38461538461538464,Y2013Q2
494,2015,13,236246,3,31769,31,b,a,1260.0,6.0,2011.0,0,,,,0.41935483870967744,Y2015Q3
494,2014,36,697143,3,100653,92,b,a,1260.0,6.0,2011.0,0,,,,0.391304347826087,Y2014Q3
494,2013,35,667110,3,97073,92,b,a,1260.0,6.0,2011.0,0,,,,0.3804347826086957,Y2013Q3
494,2015,0,0,4,0,0,b,a,1260.0,6.0,2011.0,0,,,,,Y2015Q4
494,2014,38,747723,4,102559,92,b,a,1260.0,6.0,2011.0,0,,,,0.41304347826086957,Y2014Q4
494,2013,30,722258,4,100329,92,b,a,1260.0,6.0,2011.0,0,,,,0.32608695652173914,Y2013Q4
495,2015,37,392908,1,29655,75,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
495,2014,31,368165,1,28357,75,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
495,2013,35,347767,1,27397,75,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
495,2015,35,408134,2,30776,72,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
495,2014,35,382970,2,29583,72,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
495,2013,35,361070,2,28492,73,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
495,2015,13,152036,3,11312,27,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
495,2014,36,395341,3,30390,79,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.45569620253164556,Y2014Q3
495,2013,35,383597,3,29968,79,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4430379746835443,Y2013Q3
495,2015,0,0,4,0,0,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,Y2015Q4
495,2014,38,418806,4,30929,75,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.5066666666666667,Y2014Q4
495,2013,30,394422,4,29981,75,d,a,5470.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
496,2015,37,614418,1,63162,76,d,c,2780.0,6.0,2015.0,0,,,,0.4868421052631579,Y2015Q1
496,2014,31,547494,1,59403,76,d,c,2780.0,6.0,2015.0,0,,,,0.40789473684210525,Y2014Q1
496,2013,35,560215,1,64242,75,d,c,2780.0,6.0,2015.0,0,,,,0.4666666666666667,Y2013Q1
496,2015,35,619047,2,62664,73,d,c,2780.0,6.0,2015.0,0,,,,0.4794520547945205,Y2015Q2
496,2014,35,571020,2,60566,73,d,c,2780.0,6.0,2015.0,0,,,,0.4794520547945205,Y2014Q2
496,2013,35,559965,2,64208,74,d,c,2780.0,6.0,2015.0,0,,,,0.47297297297297297,Y2013Q2
496,2015,13,206357,3,20851,27,d,c,2780.0,6.0,2015.0,0,,,,0.48148148148148145,Y2015Q3
496,2014,36,578670,3,61698,79,d,c,2780.0,6.0,2015.0,0,,,,0.45569620253164556,Y2014Q3
496,2013,35,595807,3,68321,79,d,c,2780.0,6.0,2015.0,0,,,,0.4430379746835443,Y2013Q3
496,2015,0,0,4,0,0,d,c,2780.0,6.0,2015.0,0,,,,,Y2015Q4
496,2014,38,632562,4,64063,76,d,c,2780.0,6.0,2015.0,0,,,,0.5,Y2014Q4
496,2013,30,573903,4,61740,76,d,c,2780.0,6.0,2015.0,0,,,,0.39473684210526316,Y2013Q4
497,2015,37,678688,1,82288,76,a,c,1610.0,,,0,,,,0.4868421052631579,Y2015Q1
497,2014,31,664565,1,84055,76,a,c,1610.0,,,0,,,,0.40789473684210525,Y2014Q1
497,2013,35,652640,1,81724,75,a,c,1610.0,,,0,,,,0.4666666666666667,Y2013Q1
497,2015,35,679150,2,80264,72,a,c,1610.0,,,0,,,,0.4861111111111111,Y2015Q2
497,2014,35,683611,2,85219,72,a,c,1610.0,,,0,,,,0.4861111111111111,Y2014Q2
497,2013,35,634212,2,80515,73,a,c,1610.0,,,0,,,,0.4794520547945205,Y2013Q2
497,2015,13,239106,3,28429,27,a,c,1610.0,,,0,,,,0.48148148148148145,Y2015Q3
497,2014,36,696772,3,86474,79,a,c,1610.0,,,0,,,,0.45569620253164556,Y2014Q3
497,2013,35,682634,3,86142,79,a,c,1610.0,,,0,,,,0.4430379746835443,Y2013Q3
497,2015,0,0,4,0,0,a,c,1610.0,,,0,,,,,Y2015Q4
497,2014,38,746124,4,88461,76,a,c,1610.0,,,0,,,,0.5,Y2014Q4
497,2013,30,720016,4,88304,76,a,c,1610.0,,,0,,,,0.39473684210526316,Y2013Q4
498,2015,37,526605,1,65122,75,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.49333333333333335,Y2015Q1
498,2014,31,513327,1,66008,75,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.41333333333333333,Y2014Q1
498,2013,35,512756,1,64546,75,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4666666666666667,Y2013Q1
498,2015,35,523427,2,64416,72,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2015Q2
498,2014,35,521417,2,66586,72,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4861111111111111,Y2014Q2
498,2013,35,512072,2,65598,73,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4794520547945205,Y2013Q2
498,2015,13,187308,3,23586,27,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.48148148148148145,Y2015Q3
498,2014,0,0,3,0,0,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q3
498,2013,35,513998,3,65683,78,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.44871794871794873,Y2013Q3
498,2015,0,0,4,0,0,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2015Q4
498,2014,0,0,4,0,0,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,Y2014Q4
498,2013,30,540934,4,68656,75,a,a,990.0,,,1,40.0,2014.0,"Jan,Apr,Jul,Oct",0.4,Y2013Q4
499,2015,37,425697,1,59799,75,c,c,450.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov",0.49333333333333335,Y2015Q1
499,2014,31,366603,1,53776,75,c,c,450.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov",0.41333333333333333,Y2014Q1
499,2013,35,340112,1,50798,75,c,c,450.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov",0.4666666666666667,Y2013Q1
